"DPTO_x","DPTO_DESC_x","DISTRITO_x","DIST_DESC_x","NOMBRE_x","LONGITUD_x","LATITUD_x","geometry","DPTO_y","DPTO_DESC_y","DISTRITO_y","DIST_DESC_y","NOMBRE_y","LONGITUD_y","LATITUD_y","longitude","latitude"
"05","CAAGUAZU","02","CAAGUAZU","POLICIA NACIONAL JEFATURA 5° DPTO CAAGUAZU","-56.02864","-25.45865","POINT (-6237079.994048763 -2932185.8668004903)","05","CAAGUAZU","02","CAAGUAZU","POLICIA NACIONAL JEFATURA 5° DPTO CAAGUAZU","-56.02864","-25.45865","-6237079.994048763","-2932185.8668004903"
"02","SAN PEDRO","08","SAN ESTANISLAO","PUESTO POLICIAL N° 1 CALLE 6000 MARENGO","-56.57892","-24.5235","POINT (-6298336.580446488 -2817329.9095130344)","02","SAN PEDRO","08","SAN ESTANISLAO","PUESTO POLICIAL N° 1 CALLE 6000 MARENGO","-56.57892","-24.5235","-6298336.580446488","-2817329.9095130344"
"14","CANINDEYU","11","YASY KAYY","SUB COMISARIA N° 20 YASY KAÑY","-55.88492","-24.52756","POINT (-6221080.30426551 -2817826.6175617743)","14","CANINDEYU","11","YASY KAYY","SUB COMISARIA N° 20 YASY KAÑY","-55.88492","-24.52756","-6221080.30426551","-2817826.6175617743"
"01","CONCEPCION","03","HORQUETA","SUB COMISARIA N° 11 PASO MBUTU","-56.86195","-23.08448","POINT (-6329843.7240524115 -2642238.0945947915)","01","CONCEPCION","03","HORQUETA","SUB COMISARIA N° 11 PASO MBUTU","-56.86195","-23.08448","-6329843.7240524115","-2642238.0945947915"
"06","CAAZAPA","11","3 DE MAYO","DESTACAMENTO POLICIAL N° 5 CERRITO","-56.0592","-26.3751","POINT (-6240481.7750212345 -3045613.632548491)","06","CAAZAPA","11","3 DE MAYO","DESTACAMENTO POLICIAL N° 5 CERRITO","-56.0592","-26.3751","-6240481.7750212345","-3045613.632548491"
"06","CAAZAPA","11","3 DE MAYO","COMISARIA 28 LIMA","-55.87571","-26.44129","POINT (-6220055.417525384 -3053840.6176333795)","06","CAAZAPA","11","3 DE MAYO","COMISARIA 28 LIMA","-55.87571","-26.44129","-6220055.417525384","-3053840.6176333795"
"06","CAAZAPA","11","3 DE MAYO","SUB COMISARIA N° 9 COL. NEUFELB","-55.92377","-26.42864","POINT (-6225405.710333285 -3052266.939394944)","06","CAAZAPA","11","3 DE MAYO","SUB COMISARIA N° 9 COL. NEUFELB","-55.92377","-26.42864","-6225405.710333285","-3052266.939394944"
"14","CANINDEYU","02","CORPUS CHRISTI","PUESTO POLICIAL N° 2 SANTA LUCIA","-54.93999","-23.96961","POINT (-6115891.8465657355 -2749705.97320672)","14","CANINDEYU","02","CORPUS CHRISTI","PUESTO POLICIAL N° 2 SANTA LUCIA","-54.93999","-23.96961","-6115891.8465657355","-2749705.97320672"
"14","CANINDEYU","02","CORPUS CHRISTI","SUB COMISARIA N° 2 CRUCE CARUMBEY","-54.82408","-24.25897","POINT (-6102988.896075708 -2784996.276330689)","14","CANINDEYU","02","CORPUS CHRISTI","SUB COMISARIA N° 2 CRUCE CARUMBEY","-54.82408","-24.25897","-6102988.896075708","-2784996.276330689"
"10","ALTO PARANA","06","ITAKYRY","DESTACAMENTO POLICIAL N° 2  CRUCE ITAKYRY","-54.95797","-25.09397","POINT (-6117892.979911848 -2887290.7637388133)","10","ALTO PARANA","06","ITAKYRY","DESTACAMENTO POLICIAL N° 2  CRUCE ITAKYRY","-54.95797","-25.09397","-6117892.979911848","-2887290.7637388133"
"02","SAN PEDRO","08","SAN ESTANISLAO","SUB COMISARIA Nº 22 VACAHU","-56.60829","-24.59479","POINT (-6301605.520239196 -2826055.2389708706)","02","SAN PEDRO","08","SAN ESTANISLAO","SUB COMISARIA Nº 22 VACAHU","-56.60829","-24.59479","-6301605.520239196","-2826055.2389708706"
"07","ITAPUA","01","ENCARNACION","COMISARIA 39 SAN LUIS DEL PARANA","-55.99299","-27.24708","POINT (-6233110.795926798 -3154375.2254214077)","07","ITAPUA","01","ENCARNACION","COMISARIA 39 SAN LUIS DEL PARANA","-55.99299","-27.24708","-6233110.795926798","-3154375.2254214077"
"01","CONCEPCION","03","HORQUETA","COMISARIA 13 ARROYITO","-56.77843","-23.17528","POINT (-6320545.927977896 -2653228.996865748)","01","CONCEPCION","03","HORQUETA","COMISARIA 13 ARROYITO","-56.77843","-23.17528","-6320545.927977896","-2653228.996865748"
"11","CENTRAL","07","LAMBARE","CASETA POLICIAL","-57.63486","-25.35014","POINT (-6415883.426544641 -2918812.967759093)","11","CENTRAL","07","LAMBARE","CASETA POLICIAL","-57.63486","-25.35014","-6415883.426544641","-2918812.967759093"
"14","CANINDEYU","02","CORPUS CHRISTI","SUB COMISARIA N° 13 STA MARIA","-54.83787","-24.09019","POINT (-6104523.9501199825 -2764402.4174218914)","14","CANINDEYU","02","CORPUS CHRISTI","SUB COMISARIA N° 13 STA MARIA","-54.83787","-24.09019","-6104523.9501199825","-2764402.4174218914"
"06","CAAZAPA","11","3 DE MAYO","COMISARIA 22 YATAITY","-56.12693","-26.3538","POINT (-6248021.019438775 -3042967.134686471)","06","CAAZAPA","11","3 DE MAYO","COMISARIA 22 YATAITY","-56.12693","-26.3538","-6248021.019438775","-3042967.134686471"
"07","ITAPUA","02","BELLA VISTA","COMISARIA 70 VACAY KM 4","-55.4862","-27.02637","POINT (-6176695.000251757 -3126766.32270206)","07","ITAPUA","02","BELLA VISTA","COMISARIA 70 VACAY KM 4","-55.4862","-27.02637","-6176695.000251757","-3126766.32270206"
"14","CANINDEYU","02","CORPUS CHRISTI","SUB COMISARIA N° 12 PINDOTY PORA","-55.04671","-23.98591","POINT (-6127772.2642965205 -2751691.3561205976)","14","CANINDEYU","02","CORPUS CHRISTI","SUB COMISARIA N° 12 PINDOTY PORA","-55.04671","-23.98591","-6127772.2642965205","-2751691.3561205976"
"09","PARAGUARI","09","PIRAYU","SUB COMISARIA N° 8 COSTA JHU","-57.18874","-25.45625","POINT (-6366221.2452437235 -2931889.20688152)","09","PARAGUARI","09","PIRAYU","SUB COMISARIA N° 8 COSTA JHU","-57.18874","-25.45625","-6366221.2452437235","-2931889.20688152"
"11","CENTRAL","05","ITA","PUESTO POLICIAL","-57.3576","-25.46744","POINT (-6385019.010656786 -2933269.635982107)","11","CENTRAL","05","ITA","PUESTO POLICIAL","-57.3576","-25.46744","-6385019.010656786","-2933269.635982107"
"07","ITAPUA","01","ENCARNACION","COMISARIA 38 4 POTRERO","-55.8756","-27.2479","POINT (-6220043.264935215 -3154477.498324184)","07","ITAPUA","01","ENCARNACION","COMISARIA 38 4 POTRERO","-55.8756","-27.2479","-6220043.264935215","-3154477.498324184"
"14","CANINDEYU","02","CORPUS CHRISTI","COMISARIA 9NA COLONIA ANAHI","-54.87664","-24.26096","POINT (-6108840.14181044 -2785239.7778464616)","14","CANINDEYU","02","CORPUS CHRISTI","COMISARIA 9NA COLONIA ANAHI","-54.87664","-24.26096","-6108840.14181044","-2785239.7778464616"
"09","PARAGUARI","10","QUIINDY","PUESTO POLICIAL N° 5 ACHOTEI","-57.37993","-26.02247","POINT (-6387504.422828371 -3001864.551097322)","09","PARAGUARI","10","QUIINDY","PUESTO POLICIAL N° 5 ACHOTEI","-57.37993","-26.02247","-6387504.422828371","-3001864.551097322"
"01","CONCEPCION","03","HORQUETA","PUESTO POLICIAL N° 7 NUCLEO 3","-56.69919","-23.23853","POINT (-6311725.384491327 -2660890.106662761)","01","CONCEPCION","03","HORQUETA","PUESTO POLICIAL N° 7 NUCLEO 3","-56.69919","-23.23853","-6311725.384491327","-2660890.106662761"
"14","CANINDEYU","02","CORPUS CHRISTI","PUESTO POLICIAL ADUANA","-54.82499","-24.26119","POINT (-6103089.453244551 -2785267.7484996957)","14","CANINDEYU","02","CORPUS CHRISTI","PUESTO POLICIAL ADUANA","-54.82499","-24.26119","-6103089.453244551","-2785267.7484996957"
"11","CENTRAL","05","ITA","COMISARIA 42 ARRUA I","-57.35876","-25.5648","POINT (-6385148.141266108 -2945278.024433828)","11","CENTRAL","05","ITA","COMISARIA 42 ARRUA I","-57.35876","-25.5648","-6385148.141266108","-2945278.024433828"
"17","ALTO PARAGUAY","05","CARMELO PERALTA","PUESTO POLICIAL","-58.5762","-21.80541","POINT (-6520672.813605544 -2488178.1689077183)","17","ALTO PARAGUAY","05","CARMELO PERALTA","PUESTO POLICIAL","-58.5762","-21.80541","-6520672.813605544","-2488178.1689077183"
"14","CANINDEYU","01","SALTO DEL GUAIRA","SUB COMISARIA N° 3 GUAVIRA","-54.62464","-23.84881","POINT (-6080786.91847844 -2734996.131344121)","14","CANINDEYU","01","SALTO DEL GUAIRA","SUB COMISARIA N° 3 GUAVIRA","-54.62464","-23.84881","-6080786.91847844","-2734996.131344121"
"14","CANINDEYU","01","SALTO DEL GUAIRA","PUESTO POLICIAL N° 11 PALMERIÑA","-54.48368","-23.99077","POINT (-6065095.711492786 -2752283.312064126)","14","CANINDEYU","01","SALTO DEL GUAIRA","PUESTO POLICIAL N° 11 PALMERIÑA","-54.48368","-23.99077","-6065095.711492786","-2752283.312064126"
"09","PARAGUARI","09","PIRAYU","PUESTO POLICIAL N° 16 YAGUARON YURU","-57.21433","-25.52043","POINT (-6369070.0816783365 -2939804.160656889)","09","PARAGUARI","09","PIRAYU","PUESTO POLICIAL N° 16 YAGUARON YURU","-57.21433","-25.52043","-6369070.0816783365","-2939804.160656889"
"05","CAAGUAZU","05","SANTA ROSA DEL MBUTUY","COMISARIA 5TA SANTA ROSA MBUTUY","-56.25881","-24.98066","POINT (-6262701.886868929 -2873369.544862897)","05","CAAGUAZU","05","SANTA ROSA DEL MBUTUY","COMISARIA 5TA SANTA ROSA MBUTUY","-56.25881","-24.98066","-6262701.886868929","-2873369.544862897"
"14","CANINDEYU","01","SALTO DEL GUAIRA","POLICIA NACIONAL DPTO DE INVESTIGACIONES","-54.40367","-24.31525","POINT (-6056189.112087566 -2791869.8623515046)","14","CANINDEYU","01","SALTO DEL GUAIRA","POLICIA NACIONAL DPTO DE INVESTIGACIONES","-54.40367","-24.31525","-6056189.112087566","-2791869.8623515046"
"11","CENTRAL","05","ITA","COMISARIA 34 POSTA GAONA","-57.40843","-25.48109","POINT (-6390677.565906296 -2934952.1687003276)","11","CENTRAL","05","ITA","COMISARIA 34 POSTA GAONA","-57.40843","-25.48109","-6390677.565906296","-2934952.1687003276"
"07","ITAPUA","01","ENCARNACION","COMISARIA 37 SAN ANTONIO YPECURU","-55.8733","-27.27672","POINT (-6219787.483406284 -3158087.4351938716)","07","ITAPUA","01","ENCARNACION","COMISARIA 37 SAN ANTONIO YPECURU","-55.8733","-27.27672","-6219787.483406284","-3158087.4351938716"
"02","SAN PEDRO","08","SAN ESTANISLAO","COMISARIA 31 KURURUO","-56.22091","-24.63569","POINT (-6258482.687805939 -2831063.8152378765)","02","SAN PEDRO","08","SAN ESTANISLAO","COMISARIA 31 KURURUO","-56.22091","-24.63569","-6258482.687805939","-2831063.8152378765"
"05","CAAGUAZU","03","CARAYAO","COMISARIA 3RA  CARAYAO","-56.39698","-25.19951","POINT (-6278083.6507538725 -2900269.7001197417)","05","CAAGUAZU","03","CARAYAO","COMISARIA 3RA  CARAYAO","-56.39698","-25.19951","-6278083.6507538725","-2900269.7001197417"
"14","CANINDEYU","01","SALTO DEL GUAIRA","SUB COMISARIA N° 7 COL. YBU PORA","-54.59762","-24.04996","POINT (-6077779.257749765 -2759497.6789744715)","14","CANINDEYU","01","SALTO DEL GUAIRA","SUB COMISARIA N° 7 COL. YBU PORA","-54.59762","-24.04996","-6077779.257749765","-2759497.6789744715"
"14","CANINDEYU","06","YPE JHU","COMISARIA 6TA YPEJHU","-55.44179","-23.89239","POINT (-6171751.815607663 -2740300.7273540846)","14","CANINDEYU","06","YPE JHU","COMISARIA 6TA YPEJHU","-55.44179","-23.89239","-6171751.815607663","-2740300.7273540846"
"09","PARAGUARI","09","PIRAYU","PUESTO POLICIAL N° 17 CERRO VERA","-57.17894","-25.47503","POINT (-6365130.104826406 -2934205.205961355)","09","PARAGUARI","09","PIRAYU","PUESTO POLICIAL N° 17 CERRO VERA","-57.17894","-25.47503","-6365130.104826406","-2934205.205961355"
"05","CAAGUAZU","04","CECILIO BAEZ","COMISARIA 4TA DR CECILIO BAEZ","-56.24304","-25.07152","POINT (-6260947.046504598 -2884532.247781692)","05","CAAGUAZU","04","CECILIO BAEZ","COMISARIA 4TA DR CECILIO BAEZ","-56.24304","-25.07152","-6260947.046504598","-2884532.247781692"
"05","CAAGUAZU","01","CORONEL OVIEDO","COMISARIA 27  CALLE SAN PEDRO","-56.27327","-25.47631","POINT (-6264311.880229166 -2934363.534496086)","05","CAAGUAZU","01","CORONEL OVIEDO","COMISARIA 27  CALLE SAN PEDRO","-56.27327","-25.47631","-6264311.880229166","-2934363.534496086"
"07","ITAPUA","01","ENCARNACION","COMISARIA 43 URU SAPUCAI","-55.9559","-27.18094","POINT (-6228982.763649884 -3146096.2960454477)","07","ITAPUA","01","ENCARNACION","COMISARIA 43 URU SAPUCAI","-55.9559","-27.18094","-6228982.763649884","-3146096.2960454477"
"05","CAAGUAZU","02","CAAGUAZU","SUB COMISARIA N° 013 B CONSTITUCION","-56.04972","-25.47744","POINT (-6239425.904291863 -2934502.8443749975)","05","CAAGUAZU","02","CAAGUAZU","SUB COMISARIA N° 013 B CONSTITUCION","-56.04972","-25.47744","-6239425.904291863","-2934502.8443749975"
"14","CANINDEYU","04","VILLA YGATIM","COMISARIA 11 VILLA YGATIMI","-55.64488","-24.12634","POINT (-6194359.3559536785 -2768810.5253188256)","14","CANINDEYU","04","VILLA YGATIM","COMISARIA 11 VILLA YGATIMI","-55.64488","-24.12634","-6194359.3559536785","-2768810.5253188256"
"05","CAAGUAZU","01","CORONEL OVIEDO","JEFATURA DE LA POLICIA NACIONAL DE CNEL OVIEDO","-56.4287","-25.43602","POINT (-6281613.8409459535 -2929395.5160212982)","05","CAAGUAZU","01","CORONEL OVIEDO","JEFATURA DE LA POLICIA NACIONAL DE CNEL OVIEDO","-56.4287","-25.43602","-6281613.8409459535","-2929395.5160212982"
"03","CORDILLERA","12","MBOCAYATY DEL YHAGUY","SUB COMISARIA N° 7 SAN BLAS","-56.69556","-25.4053","POINT (-6311321.409656954 -2925609.101278398)","03","CORDILLERA","12","MBOCAYATY DEL YHAGUY","SUB COMISARIA N° 7 SAN BLAS","-56.69556","-25.4053","-6311321.409656954","-2925609.101278398"
"06","CAAZAPA","09","FULGENCIO YEGROS","SUB COMISARIA N° 5 ISLA SAKA","-56.38351","-26.52945","POINT (-6276583.845276748 -3064804.813261845)","06","CAAZAPA","09","FULGENCIO YEGROS","SUB COMISARIA N° 5 ISLA SAKA","-56.38351","-26.52945","-6276583.845276748","-3064804.813261845"
